,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,IN_TREINEIRO,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Q001,Q002,Q005,Q006,Q025,Q026,Q027,Q028,Q046,Q047
8114,2307650,Maracanaú,23,CE,18,F,0.0,3,1,2,0,2,0,1,1,1,1,444.6,568.2,533.7,468.6,0,1.0,600.0,D,E,4,C,B,A,Z,F,B,A
8115,3300407,Barra Mansa,33,RJ,20,M,0.0,3,1,1,2,1,0,1,1,1,1,491.0,558.9,539.5,588.3,0,1.0,440.0,H,H,3,A,B,A,Z,F,A,A
8116,3548500,Santos,35,SP,19,M,0.0,1,1,1,2,1,0,1,1,1,1,595.8,600.6,629.0,671.3,0,1.0,620.0,F,E,3,G,B,A,Z,F,A,C
8117,5219258,Santa Fé de Goiás,52,GO,16,F,0.0,1,1,2,0,2,0,1,1,1,1,440.3,437.0,529.1,435.0,1,5.0,0.0,B,C,5,B,A,A,Z,F,B,A
8118,5002704,Campo Grande,50,MS,17,F,0.0,3,1,2,0,3,0,1,1,1,1,506.5,625.8,565.6,586.8,0,1.0,880.0,C,E,3,J,B,B,B,C,B,D
8119,3305802,Teresópolis,33,RJ,19,M,0.0,1,1,1,1,1,0,1,1,1,1,635.9,669.6,656.3,763.5,0,1.0,740.0,F,G,2,C,B,A,Z,F,A,D
8120,3516200,Franca,35,SP,16,M,0.0,1,1,3,0,1,1,1,1,1,1,590.0,559.5,594.3,669.2,0,1.0,740.0,E,G,4,I,B,A,Z,F,C,E
8121,1503804,Jacundá,15,PA,16,M,0.0,3,1,3,0,1,1,1,1,1,1,556.9,583.4,571.6,439.0,0,1.0,800.0,H,H,6,C,B,A,Z,F,C,A
8122,2211001,Teresina,22,PI,18,F,0.0,1,1,2,0,2,0,1,1,1,1,398.0,521.5,498.6,444.8,1,1.0,580.0,H,H,3,B,A,A,Z,F,B,A
8123,4300471,Almirante Tamandaré do Sul,43,RS,16,F,0.0,1,1,3,0,1,1,1,1,1,1,371.4,456.6,543.4,403.9,1,1.0,440.0,B,B,2,B,B,A,Z,F,C,A
8124,5300108,Brasília,53,DF,20,M,0.0,1,1,1,2,1,0,1,1,1,1,659.1,611.3,570.8,721.8,1,1.0,700.0,H,E,4,I,B,A,Z,F,A,D
8125,3162906,São João Nepomuceno,31,MG,19,F,0.0,1,1,1,2,1,0,1,1,1,1,749.2,678.1,621.6,812.2,0,1.0,880.0,G,F,5,N,B,A,Z,F,A,A
8126,3534302,Orlândia,35,SP,17,M,0.0,1,1,2,0,2,0,1,1,1,1,484.6,583.0,590.8,603.5,1,1.0,560.0,E,E,4,C,B,A,Z,F,B,A
8127,3532801,Nova Aliança,35,SP,17,F,0.0,1,1,2,0,2,0,1,1,1,1,392.5,531.0,492.9,451.1,0,1.0,380.0,E,E,4,C,B,A,Z,F,B,A
8128,2600609,Alagoinha,26,PE,19,M,0.0,3,1,2,0,2,0,1,1,1,1,452.5,515.5,461.3,482.4,1,1.0,480.0,B,E,5,B,B,A,Z,F,B,A
8129,5213087,Minaçu,52,GO,21,F,0.0,1,1,1,4,1,0,1,1,1,1,557.0,602.8,583.1,558.6,0,1.0,660.0,G,E,2,E,B,A,Z,F,A,A
8130,2603504,Camocim de São Félix,26,PE,15,M,0.0,1,1,3,0,1,1,1,1,1,1,483.3,659.1,634.7,352.5,0,1.0,720.0,E,E,4,F,B,A,Z,F,C,D
8131,2300200,Acaraú,23,CE,18,M,0.0,1,1,2,0,2,0,1,1,1,1,405.6,368.1,444.4,418.1,1,1.0,320.0,C,C,4,B,A,A,Z,F,B,A
8132,3509205,Cajamar,35,SP,18,F,0.0,1,1,1,1,1,0,1,1,1,1,428.2,483.2,565.1,463.2,0,1.0,380.0,F,D,4,D,B,A,Z,F,A,A
8133,4315602,Rio Grande,43,RS,20,F,0.0,1,1,1,3,1,0,1,1,1,1,601.0,638.8,632.3,777.2,0,1.0,620.0,E,G,2,B,B,B,E,D,A,E
8134,3547601,Santa Rosa de Viterbo,35,SP,18,M,0.0,3,1,1,1,1,0,1,1,1,1,549.5,599.7,622.6,756.7,1,1.0,800.0,H,D,2,C,B,A,Z,F,A,A
8135,3170107,Uberaba,31,MG,16,F,0.0,1,2,3,0,1,1,1,1,1,1,506.7,532.1,530.4,557.6,0,1.0,520.0,E,E,3,N,B,A,Z,F,C,A
8136,2211001,Teresina,22,PI,17,M,0.0,1,1,2,0,3,0,1,1,1,1,734.5,687.5,659.5,758.6,0,1.0,760.0,G,F,4,L,B,A,Z,F,B,D
8137,4315602,Rio Grande,43,RS,18,F,0.0,1,1,2,0,2,0,1,1,1,1,497.7,636.0,605.2,539.9,0,1.0,720.0,E,E,3,D,B,A,Z,F,B,A
8138,2310852,Pindoretama,23,CE,15,F,0.0,3,1,3,0,1,1,1,1,1,1,436.8,434.4,486.1,493.7,1,1.0,480.0,E,E,4,B,A,A,Z,F,C,A
8139,3305109,São João de Meriti,33,RJ,17,F,0.0,1,1,2,0,2,0,1,1,1,1,406.7,471.5,393.6,362.8,1,1.0,480.0,E,E,4,D,A,A,Z,F,B,A
8140,3513009,Cotia,35,SP,17,F,0.0,3,1,2,0,2,0,1,1,1,1,446.1,463.5,476.5,467.7,1,1.0,580.0,H,H,5,C,B,A,Z,F,B,A
8141,3549904,São José dos Campos,35,SP,38,F,1.0,2,1,1,10,1,0,1,1,1,1,549.9,544.9,523.3,429.0,0,1.0,560.0,B,B,3,C,B,C,H,D,A,A
8142,3304557,Rio de Janeiro,33,RJ,18,M,0.0,3,1,2,0,2,0,1,1,1,1,658.5,756.1,637.2,786.3,0,1.0,760.0,F,G,4,P,B,A,Z,F,B,A
8143,2308401,Missão Velha,23,CE,18,F,0.0,1,1,1,1,1,0,1,1,1,1,411.0,478.9,493.2,343.9,1,1.0,480.0,B,C,3,B,B,C,C,D,A,A
8144,3205309,Vitória,32,ES,45,F,1.0,3,1,3,0,1,0,1,1,1,1,540.4,527.4,398.8,371.6,1,1.0,480.0,H,H,2,K,B,C,E,A,B,A
8145,2505204,Cuitegi,25,PB,18,F,0.0,3,1,1,2,1,0,1,1,1,1,444.6,427.4,429.4,389.7,1,1.0,360.0,C,E,3,C,B,A,Z,F,A,A
8146,3301603,Duas Barras,33,RJ,19,F,0.0,3,1,2,0,2,0,1,1,1,1,427.2,472.3,494.6,480.6,1,1.0,440.0,E,E,4,C,B,A,Z,F,B,A
8147,2610707,Paulista,26,PE,19,M,0.0,1,1,1,1,1,0,1,1,1,1,422.4,502.6,473.4,476.5,1,1.0,560.0,E,D,2,B,B,A,Z,F,A,A
8148,3205309,Vitória,32,ES,23,M,-1.0,2,1,1,4,1,0,1,1,1,1,455.1,434.8,467.1,438.3,1,1.0,520.0,B,E,4,C,B,B,F,E,A,A
8149,2303709,Caucaia,23,CE,18,F,0.0,1,1,2,0,2,0,1,1,1,1,551.5,648.4,645.8,627.0,1,1.0,720.0,E,C,4,B,B,A,Z,F,B,A
8150,5208707,Goiânia,52,GO,19,M,0.0,1,1,1,2,1,0,1,1,1,1,593.5,608.0,553.1,428.6,0,1.0,680.0,E,E,5,F,B,A,Z,F,A,D
8151,3111200,Campo Belo,31,MG,17,F,0.0,2,1,3,0,1,1,1,1,1,1,415.6,473.5,400.7,492.2,1,1.0,460.0,C,C,4,B,A,A,Z,F,C,A
8152,2929057,São Félix do Coribe,29,BA,18,F,0.0,3,1,1,2,1,0,1,1,1,1,428.6,499.0,474.7,434.5,1,1.0,500.0,B,D,6,C,A,B,E,C,A,A
8153,3304557,Rio de Janeiro,33,RJ,18,M,0.0,2,1,2,0,2,0,1,1,1,1,414.1,626.4,563.7,460.5,0,1.0,420.0,H,E,3,C,B,A,Z,F,B,A
8154,2306900,Jaguaribe,23,CE,19,M,0.0,2,1,2,0,2,0,1,1,1,1,635.3,637.1,580.0,600.9,0,1.0,540.0,B,B,5,B,A,A,Z,F,B,A
8155,5211800,Jaraguá,52,GO,20,M,0.0,2,2,2,0,2,0,1,1,1,1,585.8,543.0,456.4,476.2,1,1.0,460.0,B,A,3,B,A,B,A,D,B,A
8156,3304557,Rio de Janeiro,33,RJ,20,M,0.0,1,1,1,3,1,0,1,1,1,1,629.0,648.6,647.1,791.4,0,1.0,660.0,F,E,2,G,B,B,D,A,A,D
8157,3100906,Águas Formosas,31,MG,20,F,0.0,1,1,2,0,2,0,1,1,1,1,484.0,486.6,527.1,410.1,1,1.0,760.0,A,A,2,C,B,C,E,C,B,A
8158,4213104,Piratuba,42,SC,18,F,0.0,1,1,2,0,2,0,1,1,1,1,381.4,510.0,410.6,434.3,0,1.0,520.0,E,E,5,E,A,A,Z,F,B,A
8159,3543907,Rio Claro,35,SP,17,F,0.0,1,1,2,0,3,0,1,1,1,1,565.0,627.9,603.9,563.0,0,1.0,640.0,E,D,4,G,B,A,Z,F,B,E
8160,3550308,São Paulo,35,SP,17,F,0.0,1,1,2,0,3,0,1,1,1,1,627.9,634.2,611.1,582.5,0,1.0,640.0,F,E,4,P,B,A,Z,F,B,D
8161,2305902,Ipueiras,23,CE,16,M,0.0,3,1,3,0,1,1,1,1,1,1,482.0,555.6,546.7,493.1,1,1.0,500.0,A,B,4,B,A,A,Z,F,C,A
8162,5300108,Brasília,53,DF,17,F,0.0,1,1,2,0,3,0,1,1,1,1,575.2,673.6,654.1,601.3,0,1.0,680.0,G,F,2,P,B,A,Z,F,B,A
8163,2111201,São José de Ribamar,21,MA,17,F,0.0,3,1,2,0,2,0,1,1,1,1,470.3,522.8,542.7,503.6,0,1.0,480.0,E,C,4,C,A,A,Z,F,B,A
8164,3302502,Magé,33,RJ,21,F,0.0,2,1,1,2,1,0,1,1,1,1,456.7,571.1,533.6,500.3,1,1.0,520.0,B,B,3,B,A,A,Z,F,A,A
8165,2304400,Fortaleza,23,CE,17,M,0.0,0,1,3,0,1,1,1,1,1,1,400.5,448.9,466.4,420.4,1,1.0,380.0,C,D,5,B,B,A,Z,F,C,A
8166,4103701,Cambé,41,PR,18,F,0.0,1,1,3,0,1,0,1,1,1,1,409.1,470.5,467.3,461.8,1,4.0,0.0,E,E,4,D,A,B,D,E,C,A
8167,2307304,Juazeiro do Norte,23,CE,17,M,0.0,2,1,3,0,1,1,1,1,1,1,522.8,589.4,542.2,421.9,0,1.0,520.0,E,D,3,B,B,A,Z,F,C,A
8168,2608008,Jataúba,26,PE,17,F,0.0,3,1,3,0,1,1,1,1,1,1,442.5,461.7,493.3,421.0,1,1.0,560.0,A,C,8,B,A,A,Z,F,C,A
8169,2507507,João Pessoa,25,PB,38,F,1.0,0,1,4,0,1,0,1,1,1,1,374.2,476.1,444.1,397.4,0,1.0,380.0,A,B,5,C,B,C,E,D,D,A
8170,2930105,Senhor do Bonfim,29,BA,18,M,0.0,1,1,1,1,1,0,1,1,1,1,411.4,402.1,503.4,375.7,1,1.0,320.0,E,E,5,B,B,A,Z,F,A,A
8171,3304904,São Gonçalo,33,RJ,18,F,0.0,3,1,1,1,1,0,1,1,1,1,463.2,606.6,601.1,399.7,1,1.0,740.0,H,E,3,B,B,A,Z,F,A,A
8172,3304557,Rio de Janeiro,33,RJ,20,M,0.0,3,1,4,0,1,0,1,1,1,1,540.2,587.0,559.0,479.0,0,1.0,600.0,E,G,1,B,B,C,E,E,D,A
8173,5300108,Brasília,53,DF,18,F,0.0,1,1,2,0,3,0,1,1,1,1,613.9,646.2,632.9,700.3,0,1.0,900.0,G,G,4,Q,B,A,Z,F,B,D
8174,3303005,Miracema,33,RJ,17,M,0.0,2,1,2,0,2,0,1,1,1,1,508.6,572.0,516.6,445.0,0,1.0,600.0,H,H,2,C,A,C,A,D,B,A
8175,2927408,Salvador,29,BA,18,M,0.0,3,1,3,0,1,0,1,1,1,1,502.1,573.2,521.8,404.2,0,1.0,580.0,E,E,2,D,B,A,Z,F,C,B
8176,4315602,Rio Grande,43,RS,17,F,0.0,1,1,2,0,2,0,1,1,1,1,540.8,492.6,424.8,414.4,1,1.0,540.0,E,E,4,C,B,A,Z,F,B,A
8177,2507507,João Pessoa,25,PB,19,F,0.0,1,1,1,2,1,0,1,1,1,1,712.6,711.2,678.3,786.4,0,1.0,960.0,F,G,5,H,B,A,Z,F,A,E
8178,5218805,Rio Verde,52,GO,18,F,0.0,1,1,2,0,2,0,1,1,1,1,399.2,482.3,497.4,454.4,1,1.0,500.0,E,B,5,H,B,C,D,D,B,A
8179,2207702,Parnaíba,22,PI,18,M,0.0,3,1,1,1,1,0,1,1,1,1,551.6,598.3,592.7,617.9,1,1.0,760.0,E,E,7,D,B,A,Z,F,A,C
8180,4314555,Pirapó,43,RS,27,M,0.0,1,1,1,9,1,0,1,1,1,1,547.4,483.6,495.5,669.2,1,1.0,440.0,C,D,4,B,B,C,F,A,A,A
8181,2304400,Fortaleza,23,CE,18,F,0.0,3,1,1,1,1,0,1,1,1,1,429.1,612.6,557.7,462.8,0,1.0,720.0,G,E,5,G,B,A,Z,F,A,D
8182,1100924,Chupinguaia,11,RO,17,F,0.0,3,1,2,0,2,0,1,1,1,1,466.3,577.1,518.7,532.5,1,1.0,560.0,B,B,5,B,A,A,Z,F,B,A
8183,3302270,Japeri,33,RJ,22,M,0.0,1,1,2,0,2,0,1,1,1,1,526.8,585.6,594.2,461.9,0,1.0,600.0,E,E,3,D,B,A,Z,F,B,C
8184,3110608,Cambuí,31,MG,15,F,0.0,1,1,3,0,1,1,1,1,1,1,523.5,577.5,607.7,496.5,0,1.0,520.0,G,G,4,I,B,A,Z,F,C,D
8185,2921005,Mata de São João,29,BA,24,F,0.0,3,1,1,7,1,0,1,1,1,1,469.0,527.5,535.5,373.7,1,1.0,520.0,H,F,3,B,A,B,E,B,A,A
8186,3305109,São João de Meriti,33,RJ,28,F,1.0,1,1,4,0,1,0,1,1,1,1,408.5,525.8,508.6,441.6,1,1.0,380.0,B,C,4,D,B,B,D,E,D,B
8187,3526704,Leme,35,SP,15,M,0.0,1,1,3,0,1,1,1,1,1,1,543.6,534.4,599.3,605.9,0,1.0,460.0,F,F,2,B,B,A,Z,F,C,A
8188,3513900,Divinolândia,35,SP,17,M,0.0,1,1,2,0,2,0,1,1,1,1,427.1,485.6,438.5,486.5,0,1.0,500.0,C,E,2,C,B,A,Z,F,B,A
8189,2111300,São Luís,21,MA,18,F,0.0,1,1,1,1,1,0,1,1,1,1,670.9,687.4,605.1,752.5,0,1.0,800.0,E,F,3,G,B,A,Z,F,A,D
8190,4112959,Juranda,41,PR,18,F,0.0,3,1,1,1,1,0,1,1,1,1,387.1,494.0,536.3,383.3,1,1.0,500.0,H,A,2,A,A,C,E,D,A,A
8191,3530300,Mirassol,35,SP,17,F,0.0,1,1,2,0,2,0,1,1,1,1,541.8,564.5,597.9,547.0,0,1.0,580.0,C,F,2,B,A,A,Z,F,B,A
8192,5205497,Cidade Ocidental,52,GO,22,M,0.0,1,1,1,5,1,0,1,1,1,1,494.9,588.4,592.0,493.6,1,1.0,420.0,H,D,3,D,B,C,G,E,A,A
8193,5002704,Campo Grande,50,MS,18,M,0.0,3,1,1,1,1,0,1,1,1,1,556.9,605.3,564.9,529.5,0,1.0,600.0,E,E,4,F,B,C,C,B,A,A
8194,2402600,Ceará-Mirim,24,RN,20,F,0.0,2,1,1,2,1,0,1,1,1,1,434.5,421.7,367.5,569.9,1,1.0,540.0,B,B,3,B,A,C,G,E,A,A
8195,1302603,Manaus,13,AM,40,F,0.0,3,1,1,10,1,0,1,1,1,1,432.4,459.4,450.1,469.1,1,1.0,440.0,B,A,4,B,A,B,F,D,A,A
8196,3554003,Tatuí,35,SP,16,F,0.0,1,1,3,0,1,1,1,1,1,1,559.3,574.3,554.6,666.2,0,1.0,540.0,E,E,5,F,B,A,Z,F,C,D
8197,2305308,Ibiapina,23,CE,17,F,0.0,3,1,3,0,1,1,1,1,1,1,439.0,544.2,497.9,400.4,1,1.0,540.0,B,C,6,B,B,A,Z,F,C,A
8198,3553401,Tanabi,35,SP,22,M,0.0,3,1,1,5,1,0,1,1,1,1,506.6,618.0,565.7,681.2,1,1.0,420.0,C,B,3,G,B,B,E,D,A,A
8199,2931350,Teixeira de Freitas,29,BA,22,F,0.0,3,1,1,2,1,0,1,1,1,1,440.8,553.5,531.6,436.7,1,1.0,360.0,B,B,4,B,A,A,Z,F,A,A
8200,3509502,Campinas,35,SP,21,F,0.0,2,1,1,4,1,0,1,1,1,1,438.0,565.6,595.2,391.9,0,1.0,540.0,D,C,5,D,B,B,D,D,A,A
8201,2508000,Juru,25,PB,21,F,-1.0,3,1,1,3,1,0,1,1,1,1,513.7,588.3,516.8,388.7,1,1.0,600.0,B,C,4,B,A,A,Z,F,A,A
8202,4125506,São José dos Pinhais,41,PR,24,F,0.0,1,1,1,6,1,0,1,1,1,1,498.0,542.3,514.2,474.1,1,1.0,520.0,B,B,1,B,A,C,B,D,A,A
8203,3303500,Nova Iguaçu,33,RJ,17,F,0.0,1,1,3,0,1,1,1,1,1,1,552.2,607.7,584.7,585.2,1,1.0,740.0,F,E,3,E,B,A,Z,F,C,D
8204,2927408,Salvador,29,BA,22,F,0.0,2,1,1,4,1,0,1,1,1,1,403.6,372.0,469.1,444.1,0,1.0,520.0,D,E,6,B,B,A,Z,F,A,A
8205,2804805,Nossa Senhora do Socorro,28,SE,16,F,0.0,3,1,3,0,1,1,1,1,1,1,437.8,513.7,479.5,365.7,1,1.0,640.0,E,D,5,E,B,A,Z,F,C,A
8206,3552502,Suzano,35,SP,32,M,-1.0,2,1,1,1,1,0,1,1,1,1,441.7,517.8,418.9,518.0,0,1.0,400.0,C,B,2,F,A,C,A,E,A,A
8207,3552205,Sorocaba,35,SP,26,M,0.0,3,1,1,7,1,0,1,1,1,1,429.9,584.5,504.2,495.7,0,1.0,460.0,C,C,5,C,A,B,F,E,A,A
8208,2607901,Jaboatão dos Guararapes,26,PE,16,F,0.0,3,1,3,0,1,1,1,1,1,1,425.5,464.4,445.0,349.5,1,1.0,380.0,D,C,5,B,A,A,Z,F,C,A
8209,2927408,Salvador,29,BA,42,F,0.0,2,1,1,10,1,0,1,1,1,1,417.7,505.2,526.5,444.0,0,1.0,440.0,H,E,2,C,A,C,F,D,A,A
8210,2604106,Caruaru,26,PE,31,M,0.0,1,1,1,10,1,0,1,1,1,1,482.1,561.2,540.1,373.7,1,1.0,780.0,B,H,1,A,A,B,I,D,A,A
8211,2304400,Fortaleza,23,CE,18,F,0.0,1,1,3,0,1,0,1,1,1,1,498.7,458.8,494.2,457.6,1,1.0,520.0,D,G,2,B,B,A,Z,F,C,A
8212,3526704,Leme,35,SP,16,M,0.0,1,1,3,0,1,1,1,1,1,1,497.2,615.2,390.1,566.4,0,1.0,880.0,C,C,2,B,B,A,Z,F,C,A
8213,2311801,Russas,23,CE,22,M,-1.0,3,1,3,0,1,0,1,1,1,1,416.1,419.2,484.7,452.3,0,8.0,0.0,C,D,3,B,A,A,Z,F,C,A
8214,3119401,Coronel Fabriciano,31,MG,22,F,0.0,3,1,1,3,1,0,1,1,1,1,475.3,596.9,549.9,444.7,1,1.0,440.0,B,B,4,C,A,B,E,E,A,A
8215,3543303,Ribeirão Pires,35,SP,17,F,0.0,3,1,2,0,2,0,1,1,1,1,455.3,609.9,542.0,555.2,0,1.0,480.0,E,E,5,H,B,A,Z,F,B,A
8216,2313302,Tauá,23,CE,17,F,0.0,4,1,2,0,2,0,1,1,1,1,453.8,468.5,454.7,389.3,0,1.0,440.0,H,G,3,B,B,A,Z,F,B,A
8217,2304350,Forquilha,23,CE,17,F,0.0,3,1,3,0,1,1,1,1,1,1,430.3,347.4,388.8,493.9,1,1.0,400.0,C,C,4,B,A,A,Z,F,C,A
8218,4307708,Esteio,43,RS,18,F,0.0,1,1,2,0,2,0,1,1,1,1,377.9,551.1,552.7,503.1,1,1.0,560.0,C,D,5,D,B,A,Z,F,B,A
8219,2304905,Groaíras,23,CE,17,F,0.0,1,1,2,0,2,0,1,1,1,1,502.8,540.4,543.1,491.1,1,1.0,400.0,B,D,3,B,A,A,Z,F,B,A
8220,5103403,Cuiabá,51,MT,19,F,0.0,1,1,1,2,1,0,1,1,1,1,425.0,526.6,525.2,482.0,1,1.0,540.0,E,E,3,D,A,C,C,E,A,A
8221,5002704,Campo Grande,50,MS,17,M,0.0,3,1,2,0,2,0,1,1,1,1,407.3,526.5,486.5,417.0,1,1.0,560.0,B,E,2,C,B,C,D,D,B,A
8222,4118501,Pato Branco,41,PR,21,F,0.0,1,1,1,4,1,0,1,1,1,1,471.9,551.2,482.8,465.2,1,1.0,480.0,B,B,2,C,B,C,D,D,A,A
8223,1508159,Uruará,15,PA,20,F,0.0,4,1,1,3,1,0,1,1,1,1,388.6,442.0,416.2,487.1,1,1.0,580.0,D,E,3,J,A,A,Z,F,A,D
8224,3303302,Niterói,33,RJ,19,F,0.0,3,1,2,0,2,0,1,1,1,1,489.1,528.9,510.0,514.7,0,1.0,560.0,E,E,4,G,B,A,Z,F,B,A
8225,3155801,Rio Pomba,31,MG,25,M,0.0,2,1,1,7,1,0,1,1,1,1,388.8,536.8,596.4,418.5,1,1.0,640.0,B,B,4,F,B,B,F,E,A,A
8226,2309201,Nova Olinda,23,CE,17,F,0.0,1,1,2,0,2,0,1,1,1,1,442.7,496.5,393.6,458.1,1,1.0,520.0,H,H,5,A,A,A,Z,F,B,A
8227,5208707,Goiânia,52,GO,20,F,0.0,3,1,1,3,1,0,1,1,1,1,695.8,692.0,619.2,766.7,0,1.0,800.0,G,F,5,O,B,A,Z,F,A,D
8228,3122306,Divinópolis,31,MG,17,F,0.0,3,1,2,0,2,0,1,1,1,1,448.4,561.4,590.1,436.6,0,1.0,520.0,A,D,6,B,A,A,Z,F,B,A
8229,2304350,Forquilha,23,CE,16,M,0.0,3,1,3,0,1,1,1,1,1,1,517.7,711.9,636.5,584.7,1,1.0,880.0,C,C,4,B,A,A,Z,F,C,A
8230,4311106,Jaguari,43,RS,38,F,2.0,1,1,3,0,1,0,1,1,1,1,413.7,396.9,451.3,515.5,0,1.0,360.0,B,C,2,C,A,C,B,D,C,A
8231,3118601,Contagem,31,MG,24,F,1.0,4,1,1,7,1,0,1,1,1,1,463.6,557.6,560.9,422.4,1,1.0,480.0,H,H,3,E,B,C,E,A,A,A
8232,2910727,Eunápolis,29,BA,20,M,0.0,3,1,2,0,2,0,1,1,1,1,459.5,602.2,550.8,432.3,1,1.0,520.0,F,E,4,C,A,C,D,E,B,A
8233,3106200,Belo Horizonte,31,MG,20,F,0.0,3,1,2,0,2,0,1,1,1,1,471.8,499.5,389.8,372.6,0,1.0,420.0,E,C,6,C,A,B,C,B,B,A
8234,2103000,Caxias,21,MA,33,F,0.0,3,1,1,10,1,0,1,1,1,1,476.6,574.4,554.8,555.7,0,1.0,440.0,E,E,5,D,B,B,F,C,A,A
8235,4322400,Uruguaiana,43,RS,41,F,0.0,1,1,1,10,1,0,1,1,1,1,475.5,472.8,479.0,471.2,1,1.0,400.0,A,B,4,C,A,C,M,E,A,A
8236,3305554,Seropédica,33,RJ,28,M,0.0,3,1,1,4,1,0,1,1,1,1,511.6,474.9,449.9,625.9,1,1.0,360.0,B,B,9,F,A,C,E,D,A,A
8237,3123858,Entre Folhas,31,MG,17,F,0.0,3,1,3,0,1,1,1,1,1,1,439.3,443.2,452.0,542.2,0,1.0,580.0,E,G,5,G,B,A,Z,F,C,A
8238,3300308,Barra do Piraí,33,RJ,19,F,0.0,2,1,1,1,1,0,1,1,1,1,450.4,583.3,587.3,494.5,0,1.0,560.0,E,E,4,B,B,A,Z,F,A,A
8239,2113009,Vitorino Freire,21,MA,15,F,0.0,3,1,3,0,1,1,1,1,1,1,405.9,424.2,469.0,461.7,1,1.0,500.0,A,A,6,B,A,A,Z,F,C,A
8240,2300309,Acopiara,23,CE,21,M,0.0,3,1,3,0,1,0,1,1,1,1,478.6,493.4,510.9,570.4,1,6.0,0.0,C,D,3,B,A,A,Z,F,C,A
8241,5205307,Cavalcante,52,GO,16,M,0.0,3,1,3,0,1,1,1,1,1,1,406.1,380.2,384.2,419.5,1,1.0,280.0,C,H,4,C,A,B,B,A,C,A
8242,3515004,Embu das Artes,35,SP,26,F,1.0,3,1,1,6,1,0,1,1,1,1,462.9,442.7,453.5,384.8,0,1.0,420.0,B,C,3,B,B,C,C,D,A,A
8243,2304236,Croatá,23,CE,17,F,0.0,3,1,2,0,2,0,1,1,1,1,454.8,490.2,521.6,446.6,1,1.0,540.0,B,B,5,B,A,A,Z,F,B,A
8244,2211001,Teresina,22,PI,24,F,0.0,3,1,1,3,1,0,1,1,1,1,403.6,533.7,430.4,622.7,1,1.0,400.0,B,B,6,B,B,A,Z,F,A,A
8245,3549805,São José do Rio Preto,35,SP,30,F,0.0,1,1,1,10,1,0,1,1,1,1,454.7,556.4,557.7,522.7,0,1.0,500.0,E,E,5,D,A,B,F,E,A,A
8246,2914703,Itaberaba,29,BA,18,F,0.0,3,1,1,1,1,0,1,1,1,1,374.2,507.1,502.8,441.6,1,1.0,560.0,D,B,2,B,B,A,Z,F,A,A
8247,2922508,Nazaré,29,BA,18,F,0.0,3,1,1,1,1,0,1,1,1,1,498.4,605.9,557.2,553.6,1,1.0,600.0,E,E,5,B,B,B,D,D,A,A
8248,3548708,São Bernardo do Campo,35,SP,19,M,0.0,3,1,1,2,1,0,1,1,1,1,662.1,712.7,604.4,671.9,0,1.0,920.0,D,C,4,C,B,C,G,A,A,A
8249,1501402,Belém,15,PA,24,F,0.0,3,1,1,8,1,0,1,1,1,1,561.5,599.4,586.8,524.2,1,1.0,880.0,E,F,6,E,B,B,E,D,A,A
8250,2302602,Camocim,23,CE,17,M,0.0,3,1,2,0,2,0,1,1,1,1,483.4,491.1,470.1,362.2,0,1.0,400.0,A,D,3,B,B,B,C,D,B,A
8251,3106705,Betim,31,MG,17,F,0.0,3,1,2,0,2,0,1,1,1,1,430.6,398.3,504.5,492.0,0,1.0,480.0,C,D,6,D,B,C,D,A,B,A
8252,5300108,Brasília,53,DF,19,M,0.0,2,1,2,0,2,0,1,1,1,1,430.3,608.4,551.1,416.9,1,1.0,560.0,B,B,12,C,A,A,Z,F,B,A
8253,5201108,Anápolis,52,GO,17,F,0.0,3,1,2,0,3,0,1,1,1,1,490.5,520.7,510.5,407.8,0,1.0,580.0,E,E,4,C,B,A,Z,F,B,E
8254,3304557,Rio de Janeiro,33,RJ,18,F,0.0,1,1,1,1,1,0,1,1,1,1,518.5,532.2,577.2,372.8,1,1.0,600.0,D,E,3,E,B,A,Z,F,A,A
8255,2305654,Ipaporanga,23,CE,19,M,0.0,3,1,2,0,2,0,1,1,1,1,385.1,459.1,511.6,449.4,1,1.0,120.0,H,H,4,B,A,A,Z,F,B,A
8256,2807105,Simão Dias,28,SE,18,F,0.0,4,1,1,1,1,0,1,1,1,1,597.3,608.0,591.8,384.6,1,1.0,820.0,E,A,2,F,B,A,Z,F,A,D
8257,2805000,Pedra Mole,28,SE,16,F,0.0,1,1,3,0,1,1,1,1,1,1,437.5,482.6,405.7,430.3,1,1.0,340.0,E,D,4,B,B,A,Z,F,C,A
8258,4204202,Chapecó,42,SC,17,M,0.0,1,1,2,0,2,0,1,1,1,1,401.2,486.6,477.3,614.6,0,1.0,440.0,E,F,4,F,B,C,A,B,B,A
